index	hemi	name	color
65793	L	Background+FreeSurfer_Defined_Medial_Wall	#010101ff
8393080	L	7Networks_LH_Vis_1	#781180ff
8458616	L	7Networks_LH_Vis_2	#781181ff
8524152	L	7Networks_LH_Vis_3	#781182ff
8589688	L	7Networks_LH_Vis_4	#781183ff
8655224	L	7Networks_LH_Vis_5	#781184ff
8720760	L	7Networks_LH_Vis_6	#781185ff
8786296	L	7Networks_LH_Vis_7	#781186ff
8327800	L	7Networks_LH_Vis_8	#78127fff
8393336	L	7Networks_LH_Vis_9	#781280ff
8458872	L	7Networks_LH_Vis_10	#781281ff
8524408	L	7Networks_LH_Vis_11	#781282ff
8589944	L	7Networks_LH_Vis_12	#781283ff
8655480	L	7Networks_LH_Vis_13	#781284ff
8721016	L	7Networks_LH_Vis_14	#781285ff
8852088	L	7Networks_LH_Vis_15	#781287ff
8917624	L	7Networks_LH_Vis_16	#781288ff
8983160	L	7Networks_LH_Vis_17	#781289ff
9048696	L	7Networks_LH_Vis_18	#78128aff
9114232	L	7Networks_LH_Vis_19	#78128bff
9179768	L	7Networks_LH_Vis_20	#78128cff
9245304	L	7Networks_LH_Vis_21	#78128dff
8786808	L	7Networks_LH_Vis_22	#781386ff
8852344	L	7Networks_LH_Vis_23	#781387ff
8917880	L	7Networks_LH_Vis_24	#781388ff
8983416	L	7Networks_LH_Vis_25	#781389ff
9048952	L	7Networks_LH_Vis_26	#78138aff
9114488	L	7Networks_LH_Vis_27	#78138bff
9180024	L	7Networks_LH_Vis_28	#78138cff
9245560	L	7Networks_LH_Vis_29	#78138dff
8787064	L	7Networks_LH_Vis_30	#781486ff
8852600	L	7Networks_LH_Vis_31	#781487ff
11763782	L	7Networks_LH_SomMot_1	#4680b3ff
11829318	L	7Networks_LH_SomMot_2	#4680b4ff
11370822	L	7Networks_LH_SomMot_3	#4681adff
11436358	L	7Networks_LH_SomMot_4	#4681aeff
11501894	L	7Networks_LH_SomMot_5	#4681afff
11567430	L	7Networks_LH_SomMot_6	#4681b0ff
11632966	L	7Networks_LH_SomMot_7	#4681b1ff
11698502	L	7Networks_LH_SomMot_8	#4681b2ff
11764038	L	7Networks_LH_SomMot_9	#4681b3ff
11829574	L	7Networks_LH_SomMot_10	#4681b4ff
11371078	L	7Networks_LH_SomMot_11	#4682adff
11436614	L	7Networks_LH_SomMot_12	#4682aeff
11502150	L	7Networks_LH_SomMot_13	#4682afff
11567686	L	7Networks_LH_SomMot_14	#4682b0ff
11633222	L	7Networks_LH_SomMot_15	#4682b1ff
11698758	L	7Networks_LH_SomMot_16	#4682b2ff
11764294	L	7Networks_LH_SomMot_17	#4682b3ff
11895366	L	7Networks_LH_SomMot_18	#4682b5ff
11960902	L	7Networks_LH_SomMot_19	#4682b6ff
12026438	L	7Networks_LH_SomMot_20	#4682b7ff
12091974	L	7Networks_LH_SomMot_21	#4682b8ff
12157510	L	7Networks_LH_SomMot_22	#4682b9ff
12223046	L	7Networks_LH_SomMot_23	#4682baff
12288582	L	7Networks_LH_SomMot_24	#4682bbff
11830086	L	7Networks_LH_SomMot_25	#4683b4ff
11895622	L	7Networks_LH_SomMot_26	#4683b5ff
11961158	L	7Networks_LH_SomMot_27	#4683b6ff
12026694	L	7Networks_LH_SomMot_28	#4683b7ff
12092230	L	7Networks_LH_SomMot_29	#4683b8ff
12157766	L	7Networks_LH_SomMot_30	#4683b9ff
12223302	L	7Networks_LH_SomMot_31	#4683baff
12288838	L	7Networks_LH_SomMot_32	#4683bbff
11830342	L	7Networks_LH_SomMot_33	#4684b4ff
11895878	L	7Networks_LH_SomMot_34	#4684b5ff
11961414	L	7Networks_LH_SomMot_35	#4684b6ff
12026950	L	7Networks_LH_SomMot_36	#4684b7ff
12092486	L	7Networks_LH_SomMot_37	#4684b8ff
488960	L	7Networks_LH_DorsAttn_Post_1	#007607ff
554496	L	7Networks_LH_DorsAttn_Post_2	#007608ff
620032	L	7Networks_LH_DorsAttn_Post_3	#007609ff
685568	L	7Networks_LH_DorsAttn_Post_4	#00760aff
751104	L	7Networks_LH_DorsAttn_Post_5	#00760bff
816640	L	7Networks_LH_DorsAttn_Post_6	#00760cff
882176	L	7Networks_LH_DorsAttn_Post_7	#00760dff
1013248	L	7Networks_LH_DorsAttn_Post_8	#00760fff
1078784	L	7Networks_LH_DorsAttn_Post_9	#007610ff
1144320	L	7Networks_LH_DorsAttn_Post_10	#007611ff
1209856	L	7Networks_LH_DorsAttn_Post_11	#007612ff
1275392	L	7Networks_LH_DorsAttn_Post_12	#007613ff
1340928	L	7Networks_LH_DorsAttn_Post_13	#007614ff
1406464	L	7Networks_LH_DorsAttn_Post_14	#007615ff
947968	L	7Networks_LH_DorsAttn_Post_15	#00770eff
1013504	L	7Networks_LH_DorsAttn_Post_16	#00770fff
1079040	L	7Networks_LH_DorsAttn_Post_17	#007710ff
1472000	L	7Networks_LH_DorsAttn_FEF_1	#007616ff
1144576	L	7Networks_LH_DorsAttn_FEF_2	#007711ff
1210112	L	7Networks_LH_DorsAttn_FEF_3	#007712ff
1275648	L	7Networks_LH_DorsAttn_FEF_4	#007713ff
1341184	L	7Networks_LH_DorsAttn_PrCv_1	#007714ff
1406720	L	7Networks_LH_DorsAttn_PrCv_2	#007715ff
16464580	L	7Networks_LH_SalVentAttn_ParOper_1	#c43afbff
16530116	L	7Networks_LH_SalVentAttn_ParOper_2	#c43afcff
16595652	L	7Networks_LH_SalVentAttn_ParOper_3	#c43afdff
16661188	L	7Networks_LH_SalVentAttn_ParOper_4	#c43afeff
16726724	L	7Networks_LH_SalVentAttn_TempOcc_1	#c43affff
16202692	L	7Networks_LH_SalVentAttn_FrOperIns_1	#c43bf7ff
16268228	L	7Networks_LH_SalVentAttn_FrOperIns_2	#c43bf8ff
16333764	L	7Networks_LH_SalVentAttn_FrOperIns_3	#c43bf9ff
16464836	L	7Networks_LH_SalVentAttn_FrOperIns_4	#c43bfbff
16530372	L	7Networks_LH_SalVentAttn_FrOperIns_5	#c43bfcff
16595908	L	7Networks_LH_SalVentAttn_FrOperIns_6	#c43bfdff
16661444	L	7Networks_LH_SalVentAttn_FrOperIns_7	#c43bfeff
16726980	L	7Networks_LH_SalVentAttn_FrOperIns_8	#c43bffff
16397505	L	7Networks_LH_SalVentAttn_FrOperIns_9	#c134faff
16331969	L	7Networks_LH_SalVentAttn_PFCl_1	#c134f9ff
16267973	L	7Networks_LH_SalVentAttn_Med_1	#c53af8ff
16333509	L	7Networks_LH_SalVentAttn_Med_2	#c53af9ff
16464581	L	7Networks_LH_SalVentAttn_Med_3	#c53afbff
16530117	L	7Networks_LH_SalVentAttn_Med_4	#c53afcff
16595653	L	7Networks_LH_SalVentAttn_Med_5	#c53afdff
16661189	L	7Networks_LH_SalVentAttn_Med_6	#c53afeff
16726725	L	7Networks_LH_SalVentAttn_Med_7	#c53affff
10746076	L	7Networks_LH_Limbic_OFC_1	#dcf8a3ff
10877148	L	7Networks_LH_Limbic_OFC_2	#dcf8a5ff
10942684	L	7Networks_LH_Limbic_OFC_3	#dcf8a6ff
11008220	L	7Networks_LH_Limbic_OFC_4	#dcf8a7ff
11073756	L	7Networks_LH_Limbic_OFC_5	#dcf8a8ff
10811612	L	7Networks_LH_Limbic_TempPole_1	#dcf8a4ff
11139292	L	7Networks_LH_Limbic_TempPole_2	#dcf8a9ff
11204828	L	7Networks_LH_Limbic_TempPole_3	#dcf8aaff
11270364	L	7Networks_LH_Limbic_TempPole_4	#dcf8abff
11335900	L	7Networks_LH_Limbic_TempPole_5	#dcf8acff
10877404	L	7Networks_LH_Limbic_TempPole_6	#dcf9a5ff
10942940	L	7Networks_LH_Limbic_TempPole_7	#dcf9a6ff
11008476	L	7Networks_LH_Limbic_TempPole_8	#dcf9a7ff
2200806	L	7Networks_LH_Cont_Par_1	#e69421ff
2331878	L	7Networks_LH_Cont_Par_2	#e69423ff
2397414	L	7Networks_LH_Cont_Par_3	#e69424ff
2462950	L	7Networks_LH_Cont_Par_4	#e69425ff
2528486	L	7Networks_LH_Cont_Par_5	#e69426ff
2594022	L	7Networks_LH_Cont_Par_6	#e69427ff
2659558	L	7Networks_LH_Cont_Temp_1	#e69428ff
2135526	L	7Networks_LH_Cont_OFC_1	#e69520ff
2201062	L	7Networks_LH_Cont_PFCl_1	#e69521ff
2266598	L	7Networks_LH_Cont_PFCl_2	#e69522ff
2397670	L	7Networks_LH_Cont_PFCl_3	#e69524ff
2463206	L	7Networks_LH_Cont_PFCl_4	#e69525ff
2528742	L	7Networks_LH_Cont_PFCl_5	#e69526ff
2594278	L	7Networks_LH_Cont_PFCl_6	#e69527ff
2659814	L	7Networks_LH_Cont_PFCl_7	#e69528ff
2725350	L	7Networks_LH_Cont_PFCl_8	#e69529ff
2397415	L	7Networks_LH_Cont_PFCv_1	#e79424ff
2332135	L	7Networks_LH_Cont_pCun_1	#e79523ff
2397671	L	7Networks_LH_Cont_pCun_2	#e79524ff
2463207	L	7Networks_LH_Cont_Cing_1	#e79525ff
2528743	L	7Networks_LH_Cont_Cing_2	#e79526ff
2266342	L	7Networks_LH_Cont_PFCmp_1	#e69422ff
4734669	L	7Networks_LH_Default_Temp_1	#cd3e48ff
4800205	L	7Networks_LH_Default_Temp_2	#cd3e49ff
4865741	L	7Networks_LH_Default_Temp_3	#cd3e4aff
4931277	L	7Networks_LH_Default_Temp_4	#cd3e4bff
4996813	L	7Networks_LH_Default_Temp_5	#cd3e4cff
5062349	L	7Networks_LH_Default_Temp_6	#cd3e4dff
5127885	L	7Networks_LH_Default_Temp_7	#cd3e4eff
5258957	L	7Networks_LH_Default_Temp_8	#cd3e50ff
5324493	L	7Networks_LH_Default_Temp_9	#cd3e51ff
5390029	L	7Networks_LH_Default_Temp_10	#cd3e52ff
5455565	L	7Networks_LH_Default_Par_1	#cd3e53ff
5521101	L	7Networks_LH_Default_Par_2	#cd3e54ff
5586637	L	7Networks_LH_Default_Par_3	#cd3e55ff
5652173	L	7Networks_LH_Default_Par_4	#cd3e56ff
5193677	L	7Networks_LH_Default_Par_5	#cd3f4fff
5259213	L	7Networks_LH_Default_Par_6	#cd3f50ff
5324749	L	7Networks_LH_Default_Par_7	#cd3f51ff
4669389	L	7Networks_LH_Default_PFC_1	#cd3f47ff
4734925	L	7Networks_LH_Default_PFC_2	#cd3f48ff
4800461	L	7Networks_LH_Default_PFC_3	#cd3f49ff
4865997	L	7Networks_LH_Default_PFC_4	#cd3f4aff
