index	hemi	name	color
65793	L	Background+FreeSurfer_Defined_Medial_Wall	#010101ff
8654968	L	7Networks_LH_Vis_1	#781084ff
8720504	L	7Networks_LH_Vis_2	#781085ff
8786040	L	7Networks_LH_Vis_3	#781086ff
8327544	L	7Networks_LH_Vis_4	#78117fff
8393080	L	7Networks_LH_Vis_5	#781180ff
8458616	L	7Networks_LH_Vis_6	#781181ff
8524152	L	7Networks_LH_Vis_7	#781182ff
8589688	L	7Networks_LH_Vis_8	#781183ff
8655224	L	7Networks_LH_Vis_9	#781184ff
8720760	L	7Networks_LH_Vis_10	#781185ff
8786296	L	7Networks_LH_Vis_11	#781186ff
8327800	L	7Networks_LH_Vis_12	#78127fff
8393336	L	7Networks_LH_Vis_13	#781280ff
8458872	L	7Networks_LH_Vis_14	#781281ff
8524408	L	7Networks_LH_Vis_15	#781282ff
8589944	L	7Networks_LH_Vis_16	#781283ff
8655480	L	7Networks_LH_Vis_17	#781284ff
8721016	L	7Networks_LH_Vis_18	#781285ff
8852088	L	7Networks_LH_Vis_19	#781287ff
8917624	L	7Networks_LH_Vis_20	#781288ff
8983160	L	7Networks_LH_Vis_21	#781289ff
9048696	L	7Networks_LH_Vis_22	#78128aff
9114232	L	7Networks_LH_Vis_23	#78128bff
9179768	L	7Networks_LH_Vis_24	#78128cff
9245304	L	7Networks_LH_Vis_25	#78128dff
8786808	L	7Networks_LH_Vis_26	#781386ff
8852344	L	7Networks_LH_Vis_27	#781387ff
8917880	L	7Networks_LH_Vis_28	#781388ff
8983416	L	7Networks_LH_Vis_29	#781389ff
9048952	L	7Networks_LH_Vis_30	#78138aff
9114488	L	7Networks_LH_Vis_31	#78138bff
9180024	L	7Networks_LH_Vis_32	#78138cff
9245560	L	7Networks_LH_Vis_33	#78138dff
8787064	L	7Networks_LH_Vis_34	#781486ff
8852600	L	7Networks_LH_Vis_35	#781487ff
8918136	L	7Networks_LH_Vis_36	#781488ff
8983672	L	7Networks_LH_Vis_37	#781489ff
9049208	L	7Networks_LH_Vis_38	#78148aff
9114744	L	7Networks_LH_Vis_39	#78148bff
11436102	L	7Networks_LH_SomMot_1	#4680aeff
11501638	L	7Networks_LH_SomMot_2	#4680afff
11567174	L	7Networks_LH_SomMot_3	#4680b0ff
11632710	L	7Networks_LH_SomMot_4	#4680b1ff
11698246	L	7Networks_LH_SomMot_5	#4680b2ff
11763782	L	7Networks_LH_SomMot_6	#4680b3ff
11829318	L	7Networks_LH_SomMot_7	#4680b4ff
11370822	L	7Networks_LH_SomMot_8	#4681adff
11436358	L	7Networks_LH_SomMot_9	#4681aeff
11501894	L	7Networks_LH_SomMot_10	#4681afff
11567430	L	7Networks_LH_SomMot_11	#4681b0ff
11632966	L	7Networks_LH_SomMot_12	#4681b1ff
11698502	L	7Networks_LH_SomMot_13	#4681b2ff
11764038	L	7Networks_LH_SomMot_14	#4681b3ff
11829574	L	7Networks_LH_SomMot_15	#4681b4ff
11371078	L	7Networks_LH_SomMot_16	#4682adff
11436614	L	7Networks_LH_SomMot_17	#4682aeff
11502150	L	7Networks_LH_SomMot_18	#4682afff
11567686	L	7Networks_LH_SomMot_19	#4682b0ff
11633222	L	7Networks_LH_SomMot_20	#4682b1ff
11698758	L	7Networks_LH_SomMot_21	#4682b2ff
11764294	L	7Networks_LH_SomMot_22	#4682b3ff
11895366	L	7Networks_LH_SomMot_23	#4682b5ff
11960902	L	7Networks_LH_SomMot_24	#4682b6ff
12026438	L	7Networks_LH_SomMot_25	#4682b7ff
12091974	L	7Networks_LH_SomMot_26	#4682b8ff
12157510	L	7Networks_LH_SomMot_27	#4682b9ff
12223046	L	7Networks_LH_SomMot_28	#4682baff
12288582	L	7Networks_LH_SomMot_29	#4682bbff
11830086	L	7Networks_LH_SomMot_30	#4683b4ff
