index	hemi	name	color
8117459	R	a39rd	#d3dc7bff
13828263	R	a40rd	#a700d3ff
4083465	R	a40c	#094f3eff
13873266	R	a39rv	#72b0d3ff
3500597	R	a40rv	#356a35ff
4639232	R	a7m	#00ca46ff
8653302	R	a5m	#f60984ff
1184476	R	dmpos	#dc1212ff
9821246	R	a31	#3edc95ff
11570564	R	a1/2/3ulhf	#848db0ff
15570369	R	a1/2/3tonia	#c195edff
12158207	R	a2	#ff84b9ff
8121767	R	a1/2/3tru	#a7ed7bff
5227007	R	g	#ffc14fff
2293883	R	via	#7b0023ff
11581854	R	dia	#9eb9b0ff
4619210	R	vid/vig	#ca7b46ff
4101455	R	dig	#4f953eff
13839448	R	did	#582cd3ff
626078	R	a23d	#9e8d09ff
6370692	R	a24rv	#843561ff
6971797	R	a32p	#95616aff
10395347	R	a23v	#d39e9eff
8069914	R	a24cd	#1a237bff
13287900	R	a23c	#dcc1caff
15557031	R	a32sg	#a761edff
6973952	R	cling	#006a6aff
15073112	R	rcung	#58ffe5ff
16720737	R	ccung	#6123ffff
9780868	R	rling	#843e95ff
12713860	R	vmpos	#84ffc1ff
10395233	R	moccg	#619e9eff
14445091	R	v5/mt+	#236adcff
5792220	R	opc	#dc6158ff
4592277	R	ioccg	#951246ff
16711865	R	msoccg	#b900ffff
12162515	R	lsoccg	#d395b9ff
