index	hemi	name	color
65793	L	Background+FreeSurfer_Defined_Medial_Wall	#010101ff
8655224	L	7Networks_LH_Vis_1	#781184ff
8720760	L	7Networks_LH_Vis_2	#781185ff
8786296	L	7Networks_LH_Vis_3	#781186ff
8327800	L	7Networks_LH_Vis_4	#78127fff
8393336	L	7Networks_LH_Vis_5	#781280ff
8458872	L	7Networks_LH_Vis_6	#781281ff
8524408	L	7Networks_LH_Vis_7	#781282ff
8589944	L	7Networks_LH_Vis_8	#781283ff
8655480	L	7Networks_LH_Vis_9	#781284ff
8721016	L	7Networks_LH_Vis_10	#781285ff
8852088	L	7Networks_LH_Vis_11	#781287ff
8917624	L	7Networks_LH_Vis_12	#781288ff
8983160	L	7Networks_LH_Vis_13	#781289ff
9048696	L	7Networks_LH_Vis_14	#78128aff
9114232	L	7Networks_LH_Vis_15	#78128bff
9179768	L	7Networks_LH_Vis_16	#78128cff
9245304	L	7Networks_LH_Vis_17	#78128dff
8786808	L	7Networks_LH_Vis_18	#781386ff
8852344	L	7Networks_LH_Vis_19	#781387ff
8917880	L	7Networks_LH_Vis_20	#781388ff
8983416	L	7Networks_LH_Vis_21	#781389ff
9048952	L	7Networks_LH_Vis_22	#78138aff
9114488	L	7Networks_LH_Vis_23	#78138bff
9180024	L	7Networks_LH_Vis_24	#78138cff
11501894	L	7Networks_LH_SomMot_1	#4681afff
11567430	L	7Networks_LH_SomMot_2	#4681b0ff
11632966	L	7Networks_LH_SomMot_3	#4681b1ff
11698502	L	7Networks_LH_SomMot_4	#4681b2ff
11764038	L	7Networks_LH_SomMot_5	#4681b3ff
11829574	L	7Networks_LH_SomMot_6	#4681b4ff
11371078	L	7Networks_LH_SomMot_7	#4682adff
11436614	L	7Networks_LH_SomMot_8	#4682aeff
11502150	L	7Networks_LH_SomMot_9	#4682afff
11567686	L	7Networks_LH_SomMot_10	#4682b0ff
11633222	L	7Networks_LH_SomMot_11	#4682b1ff
11698758	L	7Networks_LH_SomMot_12	#4682b2ff
11764294	L	7Networks_LH_SomMot_13	#4682b3ff
11895366	L	7Networks_LH_SomMot_14	#4682b5ff
