index	hemi	name	color
16448250	L	unknown 	#fafafaff
5390970	L	lateralorbitofrontal_1 	#7a4252ff
2078503	L	lateralorbitofrontal_2 	#27b71fff
13349627	L	lateralorbitofrontal_3 	#fbb2cbff
13862005	L	lateralorbitofrontal_4 	#7584d3ff
7866305	L	lateralorbitofrontal_5 	#c10778ff
4124544	L	lateralorbitofrontal_6 	#80ef3eff
10379994	L	lateralorbitofrontal_7 	#da629eff
7994321	L	parsorbitalis_1 	#d1fb79ff
4076869	L	parsorbitalis_2 	#45353eff
9042054	L	frontalpole_1 	#86f889ff
12937168	L	medialorbitofrontal_1 	#d067c5ff
13712295	L	medialorbitofrontal_2 	#a73bd1ff
7992776	L	medialorbitofrontal_3 	#c8f579ff
2512568	L	medialorbitofrontal_4 	#b85626ff
11789522	L	medialorbitofrontal_5 	#d2e4b3ff
14404385	L	parstriangularis_1 	#21cbdbff
12663005	L	parstriangularis_2 	#dd38c1ff
13080561	L	parstriangularis_3 	#f197c7ff
11897672	L	parstriangularis_4 	#488bb5ff
7443912	L	parsopercularis_1 	#c89571ff
15615392	L	parsopercularis_2 	#a045eeff
15511750	L	parsopercularis_3 	#c6b0ecff
4049156	L	parsopercularis_4 	#04c93dff
207203	L	rostralmiddlefrontal_1 	#632903ff
11453155	L	rostralmiddlefrontal_2 	#e3c2aeff
3452608	L	rostralmiddlefrontal_3 	#c0ae34ff
7056976	L	rostralmiddlefrontal_4 	#50ae6bff
7939904	L	rostralmiddlefrontal_5 	#402779ff
6196782	L	rostralmiddlefrontal_6 	#2e8e5eff
13917488	L	rostralmiddlefrontal_7 	#305dd4ff
8400107	L	rostralmiddlefrontal_8 	#eb2c80ff
14891354	L	rostralmiddlefrontal_9 	#5a39e3ff
4124116	L	rostralmiddlefrontal_10 	#d4ed3eff
16394415	L	rostralmiddlefrontal_11 	#af28faff
5053745	L	rostralmiddlefrontal_12 	#311d4dff
5393838	L	rostralmiddlefrontal_13 	#ae4d52ff
14633311	L	superiorfrontal_1 	#5f49dfff
15666800	L	superiorfrontal_2 	#700eefff
14465386	L	superiorfrontal_3 	#6ab9dcff
11534185	L	superiorfrontal_4 	#69ffafff
4973167	L	superiorfrontal_5 	#6fe24bff
3952933	L	superiorfrontal_6 	#25513cff
8106578	L	superiorfrontal_7 	#52b27bff
1470651	L	superiorfrontal_8 	#bb7016ff
13519914	L	superiorfrontal_9 	#2a4cceff
13912111	L	superiorfrontal_10 	#2f48d4ff
16536617	L	superiorfrontal_11 	#2954fcff
10834216	L	superiorfrontal_12 	#2851a5ff
8258381	L	superiorfrontal_13 	#4d037eff
3817283	L	superiorfrontal_14 	#433f3aff
8030638	L	superiorfrontal_15 	#ae897aff
3751946	L	superiorfrontal_16 	#0a4039ff
2851367	L	superiorfrontal_17 	#27822bff
14817586	L	caudalmiddlefrontal_1 	#3219e2ff
8830399	L	caudalmiddlefrontal_2 	#bfbd86ff
13083612	L	caudalmiddlefrontal_3 	#dca3c7ff
567963	L	caudalmiddlefrontal_4 	#9baa08ff
924616	L	caudalmiddlefrontal_5 	#c81b0eff
10900790	L	precentral_1 	#3655a6ff
